"17/4/2020","2020","4","abr","17","5","vie","SPA","57","57","0","0","0","0","0","0","0","0",
"18/4/2020","2020","4","abr","18","6","sab","SLA","62","62","0","0","0","0","0","-25.4","0","-25.4",
"18/4/2020","2020","4","abr","18","6","sab","SPA","57","57","0","0","0","0","0","0","0","0",
"19/4/2020","2020","4","abr","19","7","dom","SLA","62","62","0","0","0","0","0","-9.2","0","-9.2",
"19/4/2020","2020","4","abr","19","7","dom","SPA","57","57","0","0","0","0","0","0","0","0",
"20/4/2020","2020","4","abr","20","1","lun","SLA","62","62","0","0","0","0","0","-321.4","0","-321.4",
"20/4/2020","2020","4","abr","20","1","lun","SPA","57","57","0","0","0","0","0","0","0","0",
"21/4/2020","2020","4","abr","21","2","mar","SLA","62","62","0","0","0","0","0","-253.2","0","-253.2",
"21/4/2020","2020","4","abr","21","2","mar","SPA","57","57","0","0","0","0","0","77.8","0","77.8",
"22/4/2020","2020","4","abr","22","3","mie","SLA","62","62","0","0","0","0","0","-25.2","0","-25.2",
"22/4/2020","2020","4","abr","22","3","mie","SPA","57","57","0","0","0","0","0","0","0","0",
"23/4/2020","2020","4","abr","23","4","jue","SLA","62","62","0","0","0","0","0","-25.2","0","-25.2",
"23/4/2020","2020","4","abr","23","4","jue","SPA","57","57","0","0","0","0","0","0","0","0",
"24/4/2020","2020","4","abr","24","5","vie","SLA","62","62","0","0","0","0","0","-25.1","0","-25.1",
"24/4/2020","2020","4","abr","24","5","vie","SPA","57","57","0","0","0","0","0","0","0","0",
"25/4/2020","2020","4","abr","25","6","sab","SLA","62","62","0","0","0","0","0","-25.1","0","-25.1",
"25/4/2020","2020","4","abr","25","6","sab","SPA","57","57","0","0","0","0","0","0","0","0",
"26/4/2020","2020","4","abr","26","7","dom","SLA","62","62","0","0","0","0","0","316.4","0","316.4",
"26/4/2020","2020","4","abr","26","7","dom","SPA","57","57","0","0","0","0","0","0","0","0",
"27/4/2020","2020","4","abr","27","1","lun","SLA","62","62","0","0","0","0","0","-25.2","0","-25.2",
"27/4/2020","2020","4","abr","27","1","lun","SPA","57","57","0","0","0","0","0","0","0","0",
"28/4/2020","2020","4","abr","28","2","mar","SLA","62","62","0","0","0","0","0","-25.4","49.4","24",
"28/4/2020","2020","4","abr","28","2","mar","SPA","57","57","0","0","0","0","0","0","0","0",
"29/4/2020","2020","4","abr","29","3","mie","SLA","62","62","0","0","0","0","0","-25.8","0","-25.8",
"29/4/2020","2020","4","abr","29","3","mie","SPA","57","57","0","0","0","0","0","0","0","0",
"30/4/2020","2020","4","abr","30","4","jue","SLA","62","62","0","0","0","0","0","-25.8","0","-25.8",
"30/4/2020","2020","4","abr","30","4","jue","SPA","57","57","0","0","0","0","0","0","0","0",
"1/5/2020","2020","5","may","1","5","vie","SLA","62","62","0","0","0","0","0","-25.8","0","-25.8",
"1/5/2020","2020","5","may","1","5","vie","SPA","57","57","0","0","0","0","0","0","0","0",
"2/5/2020","2020","5","may","2","6","sab","SLA","62","62","0","0","0","0","0","-25.8","0","-25.8",
"2/5/2020","2020","5","may","2","6","sab","SPA","57","57","0","0","0","0","0","0","0","0",
"3/5/2020","2020","5","may","3","7","dom","SLA","62","62","0","0","0","0","0","-25.8","0","-25.8",
"3/5/2020","2020","5","may","3","7","dom","SPA","57","57","0","0","0","0","0","0","0","0",
"4/5/2020","2020","5","may","4","1","lun","SLA","62","62","0","0","0","0","0","-25.8","0","-25.8",
"4/5/2020","2020","5","may","4","1","lun","SPA","57","57","0","0","0","0","0","0","0","0",
"5/5/2020","2020","5","may","5","2","mar","SLA","62","62","0","0","0","0","0","-25.8","0","-25.8",
"5/5/2020","2020","5","may","5","2","mar","SPA","57","57","0","0","0","0","0","0","0","0",
"6/5/2020","2020","5","may","6","3","mie","SLA","62","62","0","0","0","0","0","-25.9","0","-25.9",
"6/5/2020","2020","5","may","6","3","mie","SPA","57","57","0","0","0","0","0","0","0","0",
"7/5/2020","2020","5","may","7","4","jue","SLA","62","62","0","0","0","0","0","-25.7","0","-25.7",
"7/5/2020","2020","5","may","7","4","jue","SPA","57","57","0","0","0","0","0","-889.9","0","-889.9",
"8/5/2020","2020","5","may","8","5","vie","SLA","62","62","0","0","0","0","0","-25.8","0","-25.8",
"8/5/2020","2020","5","may","8","5","vie","SPA","57","57","0","0","0","0","0","0","0","0",
"9/5/2020","2020","5","may","9","6","sab","SLA","62","62","0","0","0","0","0","-26.1","0","-26.1",
"9/5/2020","2020","5","may","9","6","sab","SPA","57","57","0","0","0","0","0","0","0","0",
